id_ms	type	trans	ortho	\trr	\smr	\tre	\sme	\trf	\smf	\src
1641_0	\ex	gíï ɤ́ n̄ kʌ̏ bhʌ̄, á kwɛ̀ɛ dhɤ́ bhʌ̄	'gii- 'ö n -kë bhë, 'a =kwɛɛ 'dhö bhë							
1641_0	\idi	yà kwɛ̀ɛ̂ dùɤ	=ya =kwɛɛ'- =duö							
1641_0	\idi	bhɛ̄n tée kwɛ̀ɛ̄ sɯ̏	mɛ 'tee =kwɛɛ' -sü							
1650_0	\idi	ȁ ~ yɤ̏ kȕn	-a kwi -yö -kun							
1651_1	\idi	~ púu {bhɛ̏}n	'kwi 'puu {-mɛ}							
1651_2	\idi	~ và	'kwi =va							
1651_2	\idi	~ pʌ̄	'kwi pë							
1651_2	\idi	~ tīi	'kwi tii							
1653_0	\ex	~ yɤ̏ sʌ̏ ɤ́ zìʌ̄ plɤ̄ɤ dhɛ̏ tȁ	'kwi =plöö -dhɛ -yö -së 'ö =zië' plöö -dhɛ -ta							
1655_0	\idi	~ bhūn	'kwi -tɔ mu							
1658_0	\ex	Zlȁnwo pɤ̄ bhɛ̏n yáa ~ gbā	-Zlanwo pö -mɛ 'yaa kwiga gba							
1663_2	\idi	~ yɤ̏ sɛ́i dhɛ̏	=kwlaa- -yö 'sɛi -dhɛ							
1667_0	\idi	~ kún ~	=laa' 'kun =laa'							
1671_0	\ex	gbɛ̂n yɤ̏ lȁn dhȁn	gbɛn- -yö -lan -na							
1672_0	\ex	bhnlɯ̏zɔ̄bhɛ̏n kían tɔ̄ɔ ~	-mlü zɔn -mɛ 'kian tɔɔ =lan							
1673_0	\ex	bhlɤ̂dhɛ̏ bhʌ̄ yɤ̏ ~ tȁ	bhlödhɛ bhë -yö lan- -ta							
1673_0	\idi	~ gó zìān	lan- 'go =zian'							
1673_0	\idi	, ~ lùû zìān								
1673_0	\idi	, ~ bhɔ̄ zìān								
1673_0	\idi	, ~ wȍ zìān								
1673_0	\ex	bhʌ̄ŋ dhȕn wȍ sʌ́ɯ bhō dhȁn wȍ dhɛ̏ gȁ lân wȍ zìān	mëng -nu -wo 'sëü bho -na -wo -dhɛ -ga lan- -wo =zian'							
1673_0	\idi	~ pɯ̏ɤ zìān	lan- -püö =zian'							
1673_0	\ex	bhɤ̏ dhɛ̏ gȁ ~ pɯ̏ɤ zìān dhɛ́, lângbɔ̏ yà kʌ̄ gblɯ́ŋzʌ̏ dùɤ, ȁ dȅ dhȉin gbɛ̄ yáa wāa síɤ ȁn sōŋdhɤ zlɤ̄ɤ	-bhö -dhɛ -ga lan- -püö =zian' 'dhɛ, lan- -gbɔ =ya kë 'gblüng -zë =duö, -a -de -nii gbɛ 'yaa waa 'siö -an songdhö zlöö							
1673_0	\idi	~ yɤ̏ dhó dhȁn	lan- -yö 'dho -na							
1673_0	\idi	~ bhɔ̄	lan- bhɔ							
1673_0	\ex	dhȍ bhlɤ̀ɤ̏ dhɛ̏ yáä kʌ̄ dhȁn, ɤ́ lân bhɔ̄ dhȁn bhʌ̄	-dho =bhlöö- -dhɛ 'yaa- kë -na, 'ö lan- bhɔ -na bhë							
1673_0	\idi	~ wɯ́ dȁ	lan- 'wü -da							
1673_0	\idi	lân wɯ̄e	lan- wüe							
1673_0	\ex	gɔ̄ɔ̂n dhȕn ká dɔ̄ dȅ dhɛ̀n, kā lân wɯ̄ ē!	gɔɔn- -nu 'ka dɔ -de =nɛ, ka lan- wü e!							
1673_0	\idi	lāân wɯ́ ɯ̄ bhȁ ȁ?	laan- (lan- =ya) 'wü ü -bha -a?							
1681_0	\ex	~ yȁ kʌ̏	lë- -ya -kë							
1681_0	\idi	~ kpɔ̏	lë- -kpɔ							
1683_0	\ex	bhɤ̏ dhó ȁ gɔ̏ ~ kɤ̄ ɯ́ ȁ kún dhɛ̏ yɤ̄	-bhö 'dho -a -gɔ -lëëdhö kö 'ü -a 'kun -dhɛ yö							
1684_1	\ex	yúɤ̈ bhʌ̄ yɤ̏ pìɤ̄ dhíɤ bhɤ̏ ȁ gán ~, kɤ̄ kùn ɤ́ dhā kō gɔ̏	'yuö- bhë -yö =piö' 'dhiö -bhö -a 'gan 'lëëlë, kö =kun 'ö dha ko -gɔ							
1684_2	\ex	kȁ kʌ̄ ~ kā kó píɤ, kɤ̄ kùn ká sí bhō kā kó dhȕn gɔ̏	-ka kë 'lëëlë ka 'ko 'piö, kö =kun 'ka 'si bho ka 'ko -nu -gɔ							
1685_0	\ex	dhɛ̀ ɤ̈ bhɛ̏n dhȕn wȍ sìɤ̏ dhɛ̀n, yà kʌ̄ ~ dùɤ	=dhɛ 'ö- -mɛ -nu -wo =siö- =nɛ, =ya kë 'lëënzë =duö							
1688_0	\ex	lʌ̏n yí yɤ̏ dhíɤ̈ dhɛ̀n bhɛ̀ɛn yí dhɤ́	-lën 'yi -yö 'dhiö- =nɛ =mɛɛ 'yi 'dhö							
1689_0	\idi	lʌ̄ŋ dhɛ̏ yà zīɤ	lëng -dhɛ =ya ziö							
1693_0	\idi	~ kʌ̄	'lëng- kë							
1694_0	\idi	~ kʌ̄	'lëngdhɛ kë							
1694_0	\ex	ālādīabhȁn dhȕn bhȁ pʌ̄ plɛ́ tɔ̄ɔ ~dhɛ̏ kʌ̄ sɯ̏	aladiama -nu -bha pë 'plɛ tɔɔ 'lëngdhɛ kë -sü							
1696_2	\ex	dhōo dhȕn plʌ̀ʌ̄zʌ̏ bhȁ tán yɤ̏ ~ dhɛ̏ kwȁa	dhoo -nu =plëëzë -bha 'tan -yö 'lɛɛlɛ -dhɛ -kwaa							
1697_0	\ex	~ yà kʌ̄ dhʌ̀ ɛ̀?	'lɛlɛ =ya kë =dhë =ɛ?							
1699_1.1	\idi	~ ɤ̄ kpɔ̄n gɯ́	-lo ö kpɔn 'gü							
1699_1.4	\ex	wà lȍ gɔ̄ɔ̂n bhʌ̄ ȁ bhȁ gbláudhɤ̄	=wa -lo gɔɔn- bhë -a -bha 'gblaudhö							
1699_2.1	\idi	bhɛ̄n wȍ dhíɤ lȍ bhɛ̏n	mɛ -wo 'dhiö -lo -mɛ							
1699_2.1	\ex	bhɛ̄n wȍ dhíɤ ~ bhɛ̏n yáa ɤ̄ bhȁ dȁ ȁ tȁ pɤ́ bȅ, ȁ dhɛ̏ wö blɛ̀ɛ ȁ dhʌ̏ ɤ́ dhíɤ lȍ bhɛ̄n bhȁ	mɛ -wo 'dhiö -lo -mɛ 'yaa ö -bha -da -a -ta 'pö -be, -a -dhɛ 'wo- =blɛɛ -a -dhë 'ö 'dhiö -lo mɛ -bha							
1699_2.1	\idi	pʌ̄ lȍ bhɛ̄n kwɛ̄ɛ	pë -lo mɛ kwɛɛ							
1699_2.1	\ex	dhɛ̏ ɤ̈ dʌ̄ yɤ̏ sìɤ̏ dhɛ̀n, ɤ̈ dʌ̄ zláä dhȕn wȍ ȁ bhȁ kɛ̈npʌ̄ dȁ ȁ kwɛ̄ɛ	-dhɛ 'ö- dë -yö =siö- =nɛ, 'ö- dë 'zlaa- -nu -wo -a -bha 'kɛn- pë -da -a kwɛɛ							
1699_2.1	\idi	~ kúʌ	-lo 'kuë							
1699_2.1	\ex	wȍ kʌ̏ yí tó dhìa wō kúʌ kɛ́ɛ dɔ̄ kwá ȁ wō dhɛ̀n wà lȍ wō kúʌ̈	-wo -kë 'yi 'to =dhia wo 'kuë 'kɛɛ dɔ 'kwa -a wo =nɛ =wa -lo wo 'kuë-							
1699_2.3	\idi	lȍ pʌ̄ bhȁ	-lo pë -bha							
1699_2.3	\ex	yí yà gbɔ̄ pā yà lȍ ȁ bhȁ	'yi =ya gbɔ pa =ya -lo -a -bha							
1699_2.3	\idi	dhí ~ bhɛ̄n tȁ	'dhi -lo mɛ -ta							
1699_2.3	\ex	kā dō dhɛ̀n ká tɔ̄ɔ pʌ̄kʌ̄sʌ̏bhɛ̏n, ɤ́ wún yà kʌ̄ dō ká kā dhí lȍ bhɛ̄n tȁ dhɛ̀n ā?	ka do =nɛ 'ka tɔɔ pëkësëmɛ, 'ö 'wun =ya kë do 'ka ka 'dhi -lo mɛ -ta =nɛ =a?							
1700_1	\idi	gɔ̏ ~sɯ̏	-gɔ -lo -sü							
1701_0	\ex	lòkö kàā pʌ̄ ɤ́ tɔ̄ɔ glɔ̄ɔ	=loko =kaa' pë 'ö tɔɔ glɔɔ							
1702_0	\idi	bhɛ̄n ~ sɯ́	mɛ 'long 'sü							
1702_0	\ex	ɤ̄ dhē lóŋ ɤ́ sɯ̄ wá tɛ̏idhɤ̄	ö dhe 'long 'ö sü 'wa -tɛidhö							
1703_2	\idi	tɔ̏ gɛ̏n bhȁ ~	-tɔ -gɛn -bha -loo							
1703_2	\idi	; tɔ̏ gɛ̏n ȁ ~								
1703_2	\idi	bhɛ̀ɛn ~	=mɛɛ -loo							
1703_2	\idi	~ bhō	-loo bho							
1705_0	\ex	~ tɔ̄ɔ kɔ́ gbà bhō lɯ̏ sʌ̏ ɤ́ blɤ̄ɤ	=lɔnng tɔɔ 'kɔ =gba bho -lü -së 'ö blöö							
1713_2	\ex	kwàabhɛ̏n bhʌ̄ yɤ̏ lɤ̏ bɤ̄ɯ̂ kplóo zɯ̏ wá vlɯ̏dhɤ̄ ɤ́ yɤ̄ pīan làdíö bhʌ̄ ȁ ká	=kwaanmɛ bhë -yö -lö böü- 'kploo -zü 'wa -vlüdhö 'ö yö pian =ladio bhë -a 'ka							
1714_1	\ex	yàȁ gɛ̏n dhȕn lɤ̏	=yaa- -gɛn -nu -lö							
1714_1	\idi	wūn ~	wun -lö							
1714_1	\idi	bhɯ̄ɤ ~	bhüö -lö							
1717_0	\idi	~ dhèe	=löö =dhee							
1717_0	\idi	~ gȕɤ	=löö -guö							
1723_2	\ex	yà bɤ̄ɯ kpló lùū klɔ̏ŋ zɯ̏tó	=ya böü 'kplo =luu' -klɔng -züto							
1728_1	\idi	~ zʌ̄	'lü zë							
1729_2	\ex	yɛ̄ɛn bhʌ̄ yī wɔ̏ ~ tūɤ	yɛɛn bhë yi -wɔ 'lü 'kpɛa tuö							
1734_0	\ex	yúa ɤ́ dhōʌ bhʌ̄, wȁ pɤ̏ ~ bhɯ̏n	'yua 'ö dhoë bhë, -wa -pö 'lü =kia' -mü							
1738_0	\ex	yɤ̏ dhìʌ̄n dhȁn ~	-yö =nië' -na 'lüüdhö							
1741_0	\ex	ȁ bhȁ dhʌ́n dhȕn wȁ kʌ̏ sʌ̏ ōo, wȁ kʌ̏ yā ōo, tɤ́ŋ sáadhɤ̄ ká yɤ̏ dɔ̏ ɤ̄ bhȁ dhʌ́n dhȕn píɤ kplȁwō	-a -bha 'në -nu -wa -kë -së oo, -wa -kë ya oo, 'töng 'saadhö 'ka -yö -dɔ ö -bha 'në -nu 'piö -kplawo							
1741_0	\idi	bhɛ̄n óo bhɛ̄n	mɛ 'oo mɛ							
1742_0	\ex	wáa kàān bhɛ̏n {bh}ȁ ɔ̏ yáa sʌ̏	'waa =kaan' -mɛ -bha -ɔ 'yaa -së							
1748_0	\ex	yɤ̄ dhɛ̀n ɤ̈ pɤ̄ á dhūn	yö =nɛ 'ö- pö 'a nu							
1748_0	\idi	ɤ́ tɔ̄ɔ	'ö tɔɔ							
1751_1	\ex	bhɤ̏ bhnlɯ̏ bhʌ̄ ȁ dān kɔ̏ɔ dhɛ̀n ȁ gɯ́; kɛ́ɛ bhɤ̏ ȁ pā kwǣæ dhú ká	-bhö -mlü bhë -a dan -kɔɔ =nɛ -a 'gü; 'kɛɛ -bhö -a pa kwɛa 'dhu 'ka							
1751_1	\idi	zȕu tīi yàȁ pā, ȁ kʌ̄ wȕn gbɛ̄ yáa trʌ́ŋ píɤ gbɔ̄	-zuu tii =yaa- pa, -a kë -wun gbɛ 'yaa 'trëng 'piö gbɔ							
1751_1	\ex	blɯ́ yɤ̏ dhȉ n̄ bhȁ, bhȁn kpȁsɛ̀n yɤ̏ pȁ yúɤ̈ ká	'blü -yö -dhi n -bha, -ma -kpasɛn -yö -pa 'yuö- 'ka							
1751_1	\idi	~sɯ̏ ká	pa -sü 'ka							
1753_2	\cbn	~ ɤ̄ dȉʌ	pa ö -dië							
1753_2	\ex	yɤ̏ pȁ ɤ̄ dȉʌ	-yö -pa ö -dië							
1754_1	\ex	dɤ̄ ɤ́ pā kpōŋ ká ɛ̀?	dö 'ö pa kpong 'ka =ɛ?							
1754_3	\ex	yà pá n̄ bhȁ	=ya 'pa n -bha							
1757_0	\ex	ɯ̄ká ~ kʌ̄ ɯ̄ bhȁ sìa ɯ̄ká dhɤ̏ zīɤ n̄ píɤ kɤ̄ kó dhó dhɔ́ɔkúʌ̈dhɤ̄	ü 'ka paafɛn kë ü -bha =sia ü 'ka -dhö ziö n 'piö kö 'ko 'dho 'dhɔɔkuëdhö							
1759_0	\idi	~ bhō	'paan bho							
1759_0	\idi	~ bhō wȍ	'paan bho -wo							
1759_0	\idi	, ~ bhō dhē	, 'paan bho dhe							
1759_0	\ex	dhɛ̀ ɤ́ dhóʌ̈ tá gɯ́ dhɛ̀n bhʌ̏n ~ {bhō dhē} ɤ̈ tō kā gɔ̏ ɛ̏?	=dhɛ 'ö 'dhoë- 'ta 'gü =nɛ -më 'paan {bho dhe} 'ö- to ka -gɔ -ɛ?							
1760_0	\ex	bhȁn bhɔ́bhnlī yà pɯ̏ɤ ~ tȁ	-ma 'mɔbhli =ya -püö 'padhe -ta							
1763_0	\ex	yà kʌ̄ dhɛ̀n bhɛ̄n dhɛ̀n yɤ̄ bhɯ̏n kɤ̄ â dɔ̏ ~	=ya kë =nɛ mɛ =nɛ yö -mü kö a- -dɔ 'papadhö							
1765_2	\cbn	bhȁn gbān ~	-ma gban 'paɔ							
1767_0	\ex	ȁ ~ sʌ̏ bhɔ̄ sɯ̏ gɯ́	-a =pɛa' -së bhɔ -sü 'gü							
1767_0	\idi	ɯ̄ ~ kʌ̄ sʌ̏!	ü =pɛa' kë -së!							
1768_1.2	\idi	pʌ̄ bhɯ̏n	pë -mü							
1768_1.2	\ex	~ bhɯ̏n yɤ̏ dhɤ̏ dhūn dɛ̀ɛ	pë -mü -yö -dhö nu =dɛɛ							
1768_1.2	\idi	pʌ̄ óo pʌ̄	pë 'oo pë							
1768_1.2	\ex	~ óo ~ ɯ́ dhɤ̄ ȁ pɤ̄, ā dhɤ̏ ȁ kʌ̄	pë 'oo pë 'ü dhö -a pö, a -dhö -a kë							
1768_2	\idi	~ bȉ	pë -bi							
1768_2	\idi	~ yí	pë 'yi							
1768_2	\idi	~ bhō	pë 'yi bho							
1768_2	\ex	wȍ pʌ̄ yí bhȍ wó n̄ gbāa ä bhɯ̄n	-wo pë 'yi -bho 'wo n gbaa 'a- mü							
1768_3	\ex	ȁ ~ kʌ̏ ɯ́ dhōʌ dhɔ́ɔkúʌ̈dhɤ̄ dhɛ̀n bhʌ̄ à?	-a pë -kë 'ü dhoë 'dhɔɔkuëdhö =nɛ bhë =a?							
1769_0	\ex	bhɛ̄n yáa bhɯ̏n kɛ́ɛ ~ bhɯ̏n	mɛ 'yaa -mü 'kɛɛ pë -mü							
1770_0	\idi	~ bhō	'pë bho							
1770_0	\idi	~ dhūn	'pë nu							
1770_0	\idi	ɯ̄ bhā ~ yà yʌ̄n	ü bha 'pë =ya yën							
1771_2	\ex	~ yɤ̏ kàā blɯ́ kʌ̄ dhìa	pë 'dhiö- -yö =kaa' 'blü kë =dhia							
1771_2	\ex	~ yɤ̏ kàā bhɔ́bhnlí gɯ́	pë 'dhiö- -yö =kaa' 'mɔbhli 'gü							
1779_0	\cbn	{bhɛ̄n dȅ} ~	{mɛ -de} -pë kë							
1779_0	\ex	kwȁ kwā dȅ ~ kɤ̄ kwá dhō dhɔ́ɔkúʌ̈dhɤ̄	-kwa kwa -de -pë kë kö 'kwa dho 'dhɔɔkuëdhö							
1782_0	\ex	n̄ gbāa záŋbȉ pʌ̄ tée ká	n gbaa 'zang -bi pë 'tee 'ka							
1785_0	\idi	?								
1787_0	\ex	dhʌ́n bhʌ̄, ~ yàȁ būn zʌ̄	'në bhë, pee =yaa- bun zë							
1788_0	\idi	~ dhȁan	-peedë -naa							
1791_1.2	\ex	bhʌ̏n pɤ́ ɤ́ pāŋ pɛ̀ɛ bhʌ̄ ɛ̀?	-më 'pö 'ö pang =pɛɛ bhë =ɛ?							
1793_0	\ex	bhɤ̏ bhnlɯ̏ bhʌ̄ ȁ pɛ̏n sʌ̏ ká	-bhö -mlü bhë -a -pɛn -së 'ka							
1793_0	\idi	wȁ gā wȕn ~	-wa ga -wun -pɛn							
1795_0	\idi	~ bhō	'pɛn bho							
1795_0	\ex	Gɤ̀ɤ̏ bhȁ páa yà pɛ́n bhō	=Göö- -bha 'paa =ya 'pɛn bho							
1795_0	\idi	pɛ́n pɛ́n ká	'pɛn 'pɛn 'ka							
1809_0	\ex	ȁ dhɛ̏ yà kʌ̄ ~ kwāa kwā kó yɤ̄	-a -dhɛ =ya kë piindhö kwaa kwa 'ko yö							
1813_0	\ex	bhʌ̏n kʌ̏ ɯ́ n̄ gȁ ~ dhɤ́ ē?	-më -kë 'ü n -ga -piingdhö 'dhö e?							
1816_1	\idi	pīʌn 	piën --> pin 'ka							
1816_1	\ex	bhān dhɛ̀n á bɔ̄ n̄ pīʌn bhʌ̄	ma =nɛ 'a bɔ n piën bhë							
1816_1	\idi	kɔ̏ ~	-kɔ pin					empreinte digitale		LJ, GA, GD, --KD
1817_0	\ex	ȁ gú pìō dhȁn	-a 'gu =pio' -na							
1818_0	\ex	ȁ bhȁ sɔ̄ bhʌ̄ yɤ̏ kʌ̏ púu ~	-a -bha sɔ bhë -yö -kë 'puu 'piɔnpiɔn							
1819_0	\ex	dhʌ́n bhʌ̄ dhìɒɒn ɤ́ ȁ wō, pʌ̄ kʌ̏ ɤ̈ gɛ̏n kʌ̏ ~ dhɛ̀n ɤ́ bhʌ̄	'në bhë =niaɔ 'ö -a wo, pë -kë 'ö- -gɛn -kë 'piɔngpiɔng =nɛ 'ö bhë							
1820_0	\idi	~ bhō	-piö bho							
1821_1	\ex	... ɤ́ tʌ́ʌ sȁa yɤ̏ ~ ȁn bhȁ	... 'ö 'tëë -saa -yö -piö -an -bha							
1821_2	\ex	pȉɤbhōbhɛ̏dhȕn wȍ gbé pȉɤ dhȁn	-piö bho -mɛ -nu -wo 'gbe -piö -na							
1821_4	\ex	Gɤ̀ɤ yáa bhɔ̏ŋ ~ dhɛ̏ dɔ̄	=Göö 'yaa -bhɔng -piö -dhɛ dɔ							
1823_1.1	\ex	ā dhȕn ɯ̄ ~ kɤ̄ kó dɔ́ɔ dɔ̄	a -nu ü 'piö kö 'ko 'dɔɔ dɔ							
1823_1.1	\idi	ɯ̄ píɤ zìān bhɯ̏n	ü 'piö =zian' -mü							
1823_1.3	\ex	n̄ zláä ɤ́ yɤ̄ n̄ ~ dhɤ́	n 'zlaa- 'ö yö n 'piö 'dhö							
1823_4	\cbn	kó ~	'ko 'piö							
1823_6	\ex	ā ȁ ~ kɤ̄ kó kō kó sɯ́	a -a 'piö kö 'ko ko 'ko 'sü							
1825_2	\idi	~ dhíɤ	-piöga 'dhiö							
1828_0	\ex	bhɤ̏ dhūn ~ n̄ ká dhɤ́ yȁ ɯ̄ gɔ̏ glɔ̀ɔsɯ̏	-bhö nu 'piöklöözë n 'ka 'dhö -ya ü -gɔ =glɔɔsü							
1829_0	\ex	yóo dhȍ wá ~, ȁ dhíɤtódhɛ̏ yáa dhɤ̏	'yoo -dho 'wa piöngdhö, -a 'dhiö 'to -dhɛ 'yaa -dhö							
1833_0	\idi	~ glɔ̄ɔ	-pla glɔɔ							
1835_0	\ex	lʌ̂ yȁ kʌ̏ yɤ̏ ~ dhìa	lë- -ya -kë -yö plaan =dhia							
1835_0	\idi	pīan zìān	pian =zian'							
1835_0	\idi	pīan púu píɤ dhɛ̏	pian 'puu 'piö -dhɛ							
1835_0	\ex	pīan púu píɤ dhɛ̏ yɤ̏ yī wɤ̄ɤdhɛ̏ kàā dhȁn	pian 'puu 'piö -dhɛ -yö yi wöödhɛ =kaa' -na							
1841_0	\ex	wȍ dhȕn ~ wláän bhʌ̄ ȁ tȁ	-wo -nu =plëëzë 'wlaan- bhë -a -ta							
1846_0	\ex	tȁalɯ pɤ́ kʌ̄ ɤ̈ wō gɛ́ngɛn yáa kʌ̄ ~	-taalü 'pö kë 'ö- wo 'gɛngɛn 'yaa kë 'plɛngplɛng							
1849_0	\ex	yà sɔ̄ plòô ȁ gɔ̏ ɤ́ bhūɤ dhɤ́ ȁ bhȁ bhʌ̄ ȁ ká	=ya sɔ =ploo'- -a -gɔ 'ö bhuö 'dhö -a -bha bhë -a 'ka							
1849_0	\idi	plȍo kóʌ	-ploo 'koë							
1849_0	\idi	~ tȁ	=ploo'- -ta							
1849_0	\ex	bhʌ̏n dhʌ́n bhʌ̄ ɤ̈ kʌ̏ ɯ̄ ká ɯ̈ gbȉɤ plòo tȁ ɛ̏?	-më 'në bhë 'ö- -kë ü 'ka 'ü- -gbiö =ploo -ta -ɛ?							
1855_0	\ex	kɤ̄ bhán dhó n̄ ~	kö 'ma 'dho n =plöö							
1860_0	\ex	Zlȁn sáä gɯ́, bhɛ̄n plɛ́ yī dhɤ́n ~	-Zlan 'saa- 'gü, mɛ 'plɛ yi 'nö 'plüplü							
1861_1.1	\idi	pȍ tàâ	-po =taa'							
1861_1.1	\ex	bhán pó {dh̄}n tàā	'ma 'po {n} =taa'							
1861_1.2	\ex	bhɤ̏ sɔ̄ bhʌ̄ ȁ pó kɤ̄ kwá ȁ yán gȁ	-bhö sɔ bhë -a 'po kö 'kwa -a 'yan -ga							
1861_2	\idi	lɯ́ dhȕn wà ~ zīan tó dhíɤ	'lü -nu =wa 'po zian 'to 'dhiö							
1861_3	\ex	bhɤ̏ gbɛ̂n bhʌ̄ ȁ pó yāa dhɤ́ pʌ̄ gbɛ̄ kʌ̄ gbɔ̄	-bhö gbɛn- bhë -a 'po yaa 'dhö pë gbɛ kë gbɔ							
1861_4	\cbn	dhɛ̏ ~	-dhɛ 'po							
1861_4	\idi	dhɛ̏~sɯ̏	-dhɛposü							
1862_	\idi	tɔ́ póŋ pȉɤ	'tɔ 'pong -piö							
1862_	\ex	ɯ̂ pɤ̏ bhʌ̏n yāa á kʌ̏ ɯ̄ ká gbɤ́dhɤ̄ ɯ́ n̄ tɔ́ póŋ pȉɤ dhȁn dhɛ̏ sáadhɤ̄ gɯ́ dhɛ̀ɛn?	ü- -pö -më yaa 'a -kë ü 'ka 'gbödhö 'ü n 'tɔ 'pong -piö -na -dhɛ 'saadhö 'gü =nɛɛ?							
1864_0	\idi	dhó ~	'dho poo =kun							
1865_1	\ex	~ yȁ gɔ̏	-potaasü -ya -gɔ							
1865_1	\ex	bhán ~ dhūn kɤ̄ ká wé säblà	'ma -potaasü nu kö 'ka 'we 'sa- =bla							
1865_2	\ex	yúa yɤ̏ n̄ kʌ̏, kɛ́ɛ ~ yɤ̏ n̄ gɔ̏ yīʌ plɛ̀ dhɛ̀n	'yua -yö n -kë, 'kɛɛ -potaasü -yö n -gɔ yië =plɛ =nɛ							
1865_2	\idi	yáa pȍ tàā sìʌ̄	'yaa -po =taa' =sië'							
1865_2	\idi	pȍtàāsɯ̏ ká	-potaasü 'ka							
1866_0	\ex	dȁ plɤ̄ɤ dhɛ̏ yɤ̏ ~	-da plöö -dhɛ -yö -potaasü							
1870_0	\idi	~ bhɛ̏n	pɔɔ- -mɛ							
1873_0	\ex	â pɤ̏ ɯ́ gó dhɛ̏ bhʌ̄ ȁ bhȁ	a- -pö 'ü 'go -dhɛ bhë -a -bha							
1873_0	\ex	wȁ pɤ̏ glȕ yà lùû dhú zɯ́ Yízlɤ̀ɤ	-wa -pö -glu =ya =luu'- 'dhu 'zü 'Yi =zlöö							
1873_0	\idi	zūɤ ~	zuö pö							
1874_0	\idi	dȅ ~	-de 'pö							
1875_0	\idi	~bhɛ̏n	pömɛ							
1875_0	\idi	~dʌ̄bhɛ̏n	pödëmɛ							
1875_0	\idi	pɤ̂dʌ̄bhɛ̏n dhȕn	pödëmɛ -nu							
1877_0	\ex	n̄ gɔ̏ɯ́ pɤ̀ɯ̄ dhȁn	n -gɔü' =pöü' -na							
1878_0	\idi	pùʌn yùā	=puën =yua'							
1881_0	\ex	bhɤ̏ síɤ pún bhɤ̏pʌ̏ bhʌ̄ ȁ bhȁ dhɛ̏ pȍ dɛ̀ɛ pʌ̄	-bhö 'siö 'pun -bhöpë bhë -a -bha -dhɛ -po =dɛɛ pë							
1881_0	\idi	síɤ yáa ~ dùɤ	'siö 'yaa 'pun =duö							
1884_3	\ex	ā dhȍ ȁ ~ blɛ̀ɛ̄ ȁ dhʌ̏	a -dho -a 'puu =blɛɛ' -a -dhë							
1885_1	\ex	yīʌ̂ bhɔ́bhnlí yɤ̏ pɯ̏ɤ, kɛ́ɛ pʌ̄ gbɛ̄ yāa kʌ̄ n̄ ká	yië- 'mɔbhli -yö -püö, 'kɛɛ pë gbɛ yaa kë n 'ka							
1885_1	\idi	~ yīʌ̂	-püö yië-							LJ
1885_2	\ex	bhán pɯ̏ɤ kɔ́ntɤ̏ bhʌ̄ ȁ gɯ́ kpīŋdhɤ	'ma -püö 'kɔntö bhë -a 'gü kpingdhö							
1885_2	\ex	ɯ̄ kʌ̏ kɤ̄ ɯ́ʌ̈n n̄ ~ ɯ̄ bhȁ sɔ́ gɯ́ ā, dɯ̄gɔbhɛ̏n, dhó n̄ ká gbɛ̀ɛn!	ü -kë kö 'üën- n -püö ü -bha 'sɔ 'gü a, dügɔmɛ, 'dho n 'ka =gbɛɛn!							
1887_1	\ex	bhɤ̏ kȁkàō dhɛ̀n ȁ ~ sʌ̏ ká kɤ̄ lân yɤ̏ bhɯ́ ȁ bhȁ	-bhö -kakao =nɛ -a sa -së 'ka kö lan- -yö 'bhü -a -bha							
1887_1	\ex	bɤ̄ɯ̂ yà ~ ȁ bhȁ lɤ̏ sɔ̏ bhȁ	böü- =ya sa -a -bha -lö -sɔ -bha							
1888_0	\ex	bhɤ̏ dɔ̄ ~!	-bhö dɔ 'sa!							
1888_0	\ex	kɤ̄ kō dhìā ~	kö ko =dhia' 'sa							
1895_0	\ex	~ yɤ̈ kʌ̏	=saan' dhe 'yö- -kë							
1895_0	\ex	kʌ̏ kó píɤ sɯ̏ pʌ̄ sʌ̏ tɔ̄ɔ ~; sȉɤkóʌdhē yáa sʌ̏	-kë 'ko 'piö -sü pë -së tɔɔ =saan' dhe; -siö 'koë dhe 'yaa -së							
1899_2	\ex	yɤ̏ n̄ ~ tété bɔ̏	-yö n =saan' 'tete -bɔ							
1899_2	\idi	~ bhō	=saan' bho							
1899_2	\ex	dhɛ̀ sú gā dhɛ̀n ɯ̄ gɔ̏bhɛ̏n dhȕn wà ɯ̄ sàān bhō à?	=dhɛ 'su ga =nɛ ü -gɔmɛ -nu =wa ü =saan' bho =a?							
1900_0	\idi	~ bhō	'saan bho							
1905_0	\ex	ɯ̄ bhȁ ~ yūun bhɯ̏ɤ klɯ̏	ü -bha =sakpa yuun -bhüö -klü							
1906_0	\ex	bhʌ̏n á kʌ̏ ɯ̄ ká ɯ́ n̄ sȁn zʌ̄ gbɒ̀ɒnsɯ̏ dhɤ́ ē?	-më 'a -kë ü 'ka 'ü n -san zë =gbaɔnsü 'dhö e?							
1907_0	\ex	pɯ̏ɤ ä wō yǣæn ɤ́ n̄ kpɔ̄n sān bhʌ̄	-püö 'a- wo yɛan 'ö n kpɔn san bhë							
1907_0	\idi	sān pȉn	san -pin							
1908_0	\ex	ȁ bhȁ sɛ́ɛgā yà ~ bhȁn ká	-a -bha 'sɛɛga =ya 'san -ma 'ka							
